,fecha,dia,hora,SEN
,1/30/2024,30,2,"9,773.36"
,1/30/2024,30,3,"9,439.33"
,1/30/2024,30,4,"9,275.20"
,1/30/2024,30,5,"9,168.31"
,1/30/2024,30,6,"9,188.97"
,1/30/2024,30,7,"9,480.65"
,1/30/2024,30,8,"9,704.21"
,1/30/2024,30,9,"10,152.61"
,1/30/2024,30,10,"10,630.04"
,1/30/2024,30,11,"10,970.56"
,1/30/2024,30,12,"11,210.54"
,1/30/2024,30,13,"11,434.58"
,1/30/2024,30,14,"11,684.70"
,1/30/2024,30,15,"11,919.44"
,1/30/2024,30,16,"12,008.36"
,1/30/2024,30,17,"11,931.44"
,1/30/2024,30,18,"11,749.73"
,1/30/2024,30,19,"11,512.12"
,1/30/2024,30,20,"11,371.29"
,1/30/2024,30,21,"11,278.90"
,1/30/2024,30,22,"11,413.31"
,1/30/2024,30,23,"11,180.17"
,1/30/2024,30,24,"10,731.80"
,1/31/2024,31,1,"10,148.39"
,1/31/2024,31,2,"9,633.14"
,1/31/2024,31,3,"9,331.64"
,1/31/2024,31,4,"9,203.57"
,1/31/2024,31,5,"9,126.32"
,1/31/2024,31,6,"9,160.30"
,1/31/2024,31,7,"9,391.38"
,1/31/2024,31,8,"9,619.25"
,1/31/2024,31,9,"9,941.82"
,1/31/2024,31,10,"10,612.21"
,1/31/2024,31,11,"10,988.38"
,1/31/2024,31,12,"11,306.75"
,1/31/2024,31,13,"11,587.10"
,1/31/2024,31,14,"11,780.40"
,1/31/2024,31,15,"12,070.82"
,1/31/2024,31,16,"12,190.48"
,1/31/2024,31,17,"12,121.28"
,1/31/2024,31,18,"11,949.29"
,1/31/2024,31,19,"11,822.49"
,1/31/2024,31,20,"11,606.20"
,1/31/2024,31,21,"11,463.62"
,1/31/2024,31,22,"11,608.79"
,1/31/2024,31,23,"11,353.59"
,1/31/2024,31,24,"10,916.91"
,2/1/2024,1,1,"10,299.11"
,2/1/2024,1,2,"9,774.07"
,2/1/2024,1,3,"9,380.28"
,2/1/2024,1,4,"9,149.43"
,2/1/2024,1,5,"9,128.60"
,2/1/2024,1,6,"9,145.94"
,2/1/2024,1,7,"9,288.31"
,2/1/2024,1,8,"9,503.20"
,2/1/2024,1,9,"9,936.45"
,2/1/2024,1,10,"10,492.50"
,2/1/2024,1,11,"10,773.98"
,2/1/2024,1,12,"11,015.48"
,2/1/2024,1,13,"11,338.53"
,2/1/2024,1,14,"11,562.98"
,2/1/2024,1,15,"11,773.28"
,2/1/2024,1,16,"11,802.99"
,2/1/2024,1,17,"11,803.55"
,2/1/2024,1,18,"11,588.49"
,2/1/2024,1,19,"11,174.51"
,2/1/2024,1,20,"10,912.90"
,2/1/2024,1,21,"10,819.35"
,2/1/2024,1,22,"11,003.81"
,2/1/2024,1,23,"10,754.05"
,2/1/2024,1,24,"10,381.72"
,2/2/2024,2,1,"9,923.32"
,2/2/2024,2,2,"9,450.86"
,2/2/2024,2,3,"9,207.70"
,2/2/2024,2,4,"8,984.29"
,2/2/2024,2,5,"8,888.41"
,2/2/2024,2,6,"8,970.14"
,2/2/2024,2,7,"9,197.46"
,2/2/2024,2,8,"9,436.65"
,2/2/2024,2,9,"9,898.59"
,2/2/2024,2,10,"10,463.77"
,2/2/2024,2,11,"10,949.43"
,2/2/2024,2,12,"11,177.51"
,2/2/2024,2,13,"11,356.65"
,2/2/2024,2,14,"11,527.78"
,2/2/2024,2,15,"11,776.93"
,2/2/2024,2,16,"11,775.39"
,2/2/2024,2,17,"11,732.93"
,2/2/2024,2,18,"11,538.81"
,2/2/2024,2,19,"11,092.18"
,2/2/2024,2,20,"10,844.43"
,2/2/2024,2,21,"10,612.77"
,2/2/2024,2,22,"10,829.33"
,2/2/2024,2,23,"10,735.61"
,2/2/2024,2,24,"10,509.21"
,2/3/2024,3,1,"10,047.33"
,2/3/2024,3,2,"9,651.99"
,2/3/2024,3,3,"9,346.50"
,2/3/2024,3,4,"9,227.51"
,2/3/2024,3,5,"9,091.00"
,2/3/2024,3,6,"9,009.35"
,2/3/2024,3,7,"9,082.30"
,2/3/2024,3,8,"9,047.38"
,2/3/2024,3,9,"9,201.80"
,2/3/2024,3,10,"9,636.46"
,2/3/2024,3,11,"9,934.39"
,2/3/2024,3,12,"10,148.39"
,2/3/2024,3,13,"10,355.56"
,2/3/2024,3,14,"10,491.70"
,2/3/2024,3,15,"10,571.74"
,2/3/2024,3,16,"10,451.30"
,2/3/2024,3,17,"10,304.00"
,2/3/2024,3,18,"10,288.35"
,2/3/2024,3,19,"10,227.55"
,2/3/2024,3,20,"10,198.57"
,2/3/2024,3,21,"10,319.90"
,2/3/2024,3,22,"10,680.29"
,2/3/2024,3,23,"10,434.25"
,2/3/2024,3,24,"10,076.70"
,2/4/2024,4,1,"9,635.74"
,2/4/2024,4,2,"9,178.26"
,2/4/2024,4,3,"8,824.53"
,2/4/2024,4,4,"8,622.58"
,2/4/2024,4,5,"8,527.22"
,2/4/2024,4,6,"8,412.79"
,2/4/2024,4,7,"8,378.65"
,2/4/2024,4,8,"8,239.46"
,2/4/2024,4,9,"8,320.02"
,2/4/2024,4,10,"8,704.02"
,2/4/2024,4,11,"9,019.54"
,2/4/2024,4,12,"9,189.36"
,2/4/2024,4,13,"9,598.65"
,2/4/2024,4,14,"9,894.24"
,2/4/2024,4,15,"10,037.10"
,2/4/2024,4,16,"9,952.90"
,2/4/2024,4,17,"9,877.74"
,2/4/2024,4,18,"9,794.22"
,2/4/2024,4,19,"9,576.50"
,2/4/2024,4,20,"9,717.91"
,2/4/2024,4,21,"9,933.84"
,2/4/2024,4,22,"10,291.49"
,2/4/2024,4,23,"10,098.20"
,2/4/2024,4,24,"9,870.64"
,2/5/2024,5,1,"9,475.12"
,2/5/2024,5,2,"9,100.29"
,2/5/2024,5,3,"8,851.97"
,2/5/2024,5,4,"8,650.75"
,2/5/2024,5,5,"8,625.99"
,2/5/2024,5,6,"8,635.53"
,2/5/2024,5,7,"8,937.72"
,2/5/2024,5,8,"9,273.17"
,2/5/2024,5,9,"9,666.85"
,2/5/2024,5,10,"10,208.92"
,2/5/2024,5,11,"10,583.53"
,2/5/2024,5,12,"10,835.33"
,2/5/2024,5,13,"11,093.64"
,2/5/2024,5,14,"11,363.54"
,2/5/2024,5,15,"11,623.91"
,2/5/2024,5,16,"11,769.14"
,2/5/2024,5,17,"11,727.02"
,2/5/2024,5,18,"11,469.90"
,2/5/2024,5,19,"11,238.13"
,2/5/2024,5,20,"11,059.03"
,2/5/2024,5,21,"10,969.34"
,2/5/2024,5,22,"11,199.20"
,2/5/2024,5,23,"11,020.67"
,2/5/2024,5,24,"10,527.60"
,2/6/2024,6,1,"10,027.02"
,2/6/2024,6,2,"9,603.09"
,2/6/2024,6,3,"9,196.47"
,2/6/2024,6,4,"9,003.53"
,2/6/2024,6,5,"8,936.20"
,2/6/2024,6,6,"8,969.90"
,2/6/2024,6,7,"9,178.69"
,2/6/2024,6,8,"9,285.52"
,2/6/2024,6,9,"9,828.81"
,2/6/2024,6,10,"10,406.40"
,2/6/2024,6,11,"10,801.85"
,2/6/2024,6,12,"11,139.89"
,2/6/2024,6,13,"11,364.40"
,2/6/2024,6,14,"11,500.83"
,2/6/2024,6,15,"11,640.81"
,2/6/2024,6,16,"11,718.35"
,2/6/2024,6,17,"11,529.56"
,2/6/2024,6,18,"11,392.11"
,2/6/2024,6,19,"11,103.62"
,2/6/2024,6,20,"10,900.25"
,2/6/2024,6,21,"10,813.66"
,2/6/2024,6,22,"10,913.58"
,2/6/2024,6,23,"10,668.12"
,2/6/2024,6,24,"10,375.74"
,2/7/2024,7,1,"9,842.92"
,2/7/2024,7,2,"9,347.90"
,2/7/2024,7,3,"9,053.04"
,2/7/2024,7,4,"8,924.31"
,2/7/2024,7,5,"8,872.08"
,2/7/2024,7,6,"8,962.95"
,2/7/2024,7,7,"9,172.13"
,2/7/2024,7,8,"9,379.07"
,2/7/2024,7,9,"9,775.98"
,2/7/2024,7,10,"10,295.58"
,2/7/2024,7,11,"10,632.31"
,2/7/2024,7,12,"10,834.00"
,2/7/2024,7,13,"11,051.31"
,2/7/2024,7,14,"11,336.08"
,2/7/2024,7,15,"11,558.35"
,2/7/2024,7,16,"11,715.86"
,2/7/2024,7,17,"11,660.05"
,2/7/2024,7,18,"11,452.97"
,2/7/2024,7,19,"11,128.79"
,2/7/2024,7,20,"11,018.17"
,2/7/2024,7,21,"10,864.99"
,2/7/2024,7,22,"11,153.86"
,2/7/2024,7,23,"11,059.31"
,2/7/2024,7,24,"10,719.56"
,2/8/2024,8,1,"10,212.06"
,2/8/2024,8,2,"9,780.28"
,2/8/2024,8,3,"9,544.88"
,2/8/2024,8,4,"9,216.72"
,2/8/2024,8,5,"9,135.44"
,2/8/2024,8,6,"9,116.59"
,2/8/2024,8,7,"9,309.23"
,2/8/2024,8,8,"9,345.88"
,2/8/2024,8,9,"9,948.31"
,2/8/2024,8,10,"10,502.06"
,2/8/2024,8,11,"10,898.73"
,2/8/2024,8,12,"11,073.02"
,2/8/2024,8,13,"11,329.20"
,2/8/2024,8,14,"11,509.62"
,2/8/2024,8,15,"11,707.07"
,2/8/2024,8,16,"11,749.52"
,2/8/2024,8,17,"11,624.49"
,2/8/2024,8,18,"11,296.76"
,2/8/2024,8,19,"10,954.13"
,2/8/2024,8,20,"10,837.63"
,2/8/2024,8,21,"10,907.88"
,2/8/2024,8,22,"11,157.23"
,2/8/2024,8,23,"10,960.87"
,2/8/2024,8,24,"10,506.90"
,2/9/2024,9,1,"9,960.65"
,2/9/2024,9,2,"9,516.91"
,2/9/2024,9,3,"9,300.30"
,2/9/2024,9,4,"9,193.15"
,2/9/2024,9,5,"9,081.22"
,2/9/2024,9,6,"8,982.16"
,2/9/2024,9,7,"9,188.84"
,2/9/2024,9,8,"9,377.96"
,2/9/2024,9,9,"9,726.28"
,2/9/2024,9,10,"10,278.72"
,2/9/2024,9,11,"10,563.72"
,2/9/2024,9,12,"10,796.26"
,2/9/2024,9,13,"10,965.53"
,2/9/2024,9,14,"11,222.14"
,2/9/2024,9,15,"11,477.50"
,2/9/2024,9,16,"11,479.49"
,2/9/2024,9,17,"11,430.02"
,2/9/2024,9,18,"11,195.74"
,2/9/2024,9,19,"10,697.41"
,2/9/2024,9,20,"10,741.91"
,2/9/2024,9,21,"10,581.31"
,2/9/2024,9,22,"10,832.94"
,2/9/2024,9,23,"10,430.34"
,2/9/2024,9,24,"10,164.16"
,2/10/2024,10,1,"9,762.06"
,2/10/2024,10,2,"9,445.73"
,2/10/2024,10,3,"9,166.04"
,2/10/2024,10,4,"9,027.31"
,2/10/2024,10,5,"8,953.59"
,2/10/2024,10,6,"8,964.32"
,2/10/2024,10,7,"9,055.21"
,2/10/2024,10,8,"9,032.56"
,2/10/2024,10,9,"9,106.42"
,2/10/2024,10,10,"9,587.37"
,2/10/2024,10,11,"10,027.53"
,2/10/2024,10,12,"10,220.83"
,2/10/2024,10,13,"10,385.00"
,2/10/2024,10,14,"10,617.30"
,2/10/2024,10,15,"10,737.67"
,2/10/2024,10,16,"10,658.23"
,2/10/2024,10,17,"10,531.88"
,2/10/2024,10,18,"10,404.02"
,2/10/2024,10,19,"10,342.31"
,2/10/2024,10,20,"10,359.56"
,2/10/2024,10,21,"10,394.24"
,2/10/2024,10,22,"10,633.02"
,2/10/2024,10,23,"10,374.42"
,2/10/2024,10,24,"9,964.30"
,2/11/2024,11,1,"9,572.57"
,2/11/2024,11,2,"9,159.44"
,2/11/2024,11,3,"8,835.89"
,2/11/2024,11,4,"8,614.75"
,2/11/2024,11,5,"8,549.92"
,2/11/2024,11,6,"8,446.14"
,2/11/2024,11,7,"8,477.15"
,2/11/2024,11,8,"8,291.51"
,2/11/2024,11,9,"8,323.70"
,2/11/2024,11,10,"8,679.86"
,2/11/2024,11,11,"9,083.48"
,2/11/2024,11,12,"9,314.52"
,2/11/2024,11,13,"9,470.14"
,2/11/2024,11,14,"9,753.03"
,2/11/2024,11,15,"9,837.20"
,2/11/2024,11,16,"9,732.38"
,2/11/2024,11,17,"9,761.16"
,2/11/2024,11,18,"9,656.20"
,2/11/2024,11,19,"9,680.05"
,2/11/2024,11,20,"9,810.48"
,2/11/2024,11,21,"10,038.50"
,2/11/2024,11,22,"10,430.87"
,2/11/2024,11,23,"10,286.73"
,2/11/2024,11,24,"9,912.01"
,2/12/2024,12,1,"9,456.28"
,2/12/2024,12,2,"9,061.65"
,2/12/2024,12,3,"8,819.82"
,2/12/2024,12,4,"8,685.77"
,2/12/2024,12,5,"8,693.75"
,2/12/2024,12,6,"8,701.12"
,2/12/2024,12,7,"8,952.32"
,2/12/2024,12,8,"9,284.41"
,2/12/2024,12,9,"9,761.10"
,2/12/2024,12,10,"10,338.32"
,2/12/2024,12,11,"10,626.31"
,2/12/2024,12,12,"10,796.14"
,2/12/2024,12,13,"11,002.16"
,2/12/2024,12,14,"11,206.45"
,2/12/2024,12,15,"11,404.24"
,2/12/2024,12,16,"11,424.18"
,2/12/2024,12,17,"11,396.12"
,2/12/2024,12,18,"11,259.17"
,2/12/2024,12,19,"10,975.65"
,2/12/2024,12,20,"11,090.62"
,2/12/2024,12,21,"11,097.43"
,2/12/2024,12,22,"11,324.99"
,2/12/2024,12,23,"11,010.61"
,2/12/2024,12,24,"10,583.58"
,2/13/2024,13,1,"10,030.38"
,2/13/2024,13,2,"9,615.84"
,2/13/2024,13,3,"9,352.44"
,2/13/2024,13,4,"9,166.69"
,2/13/2024,13,5,"9,077.31"
,2/13/2024,13,6,"9,070.00"
,2/13/2024,13,7,"9,290.72"
,2/13/2024,13,8,"9,551.15"
,2/13/2024,13,9,"9,938.36"
,2/13/2024,13,10,"10,469.24"
,2/13/2024,13,11,"10,824.06"
,2/13/2024,13,12,"11,093.63"
,2/13/2024,13,13,"11,327.45"
,2/13/2024,13,14,"11,545.79"
,2/13/2024,13,15,"11,709.11"
,2/13/2024,13,16,"11,758.95"
,2/13/2024,13,17,"11,700.97"
,2/13/2024,13,18,"11,431.89"
,2/13/2024,13,19,"11,207.86"
,2/13/2024,13,20,"10,936.69"
,2/13/2024,13,21,"10,926.41"
,2/13/2024,13,22,"11,159.46"
,2/13/2024,13,23,"10,909.40"
,2/13/2024,13,24,"10,503.76"
,2/14/2024,14,1,"9,959.23"
,2/14/2024,14,2,"9,500.80"
,2/14/2024,14,3,"9,237.59"
,2/14/2024,14,4,"9,000.09"
,2/14/2024,14,5,"8,949.27"
,2/14/2024,14,6,"9,015.48"
,2/14/2024,14,7,"9,187.08"
,2/14/2024,14,8,"9,441.24"
,2/14/2024,14,9,"9,822.71"
,2/14/2024,14,10,"10,300.87"
,2/14/2024,14,11,"10,748.80"
,2/14/2024,14,12,"10,788.66"
,2/14/2024,14,13,"10,906.68"
,2/14/2024,14,14,"11,062.00"
,2/14/2024,14,15,"11,252.82"
,2/14/2024,14,16,"11,399.74"
,2/14/2024,14,17,"11,399.68"
,2/14/2024,14,18,"11,195.88"
,2/14/2024,14,19,"11,018.03"
,2/14/2024,14,20,"10,772.29"
,2/14/2024,14,21,"10,704.23"
,2/14/2024,14,22,"10,896.31"
,2/14/2024,14,23,"10,682.71"
,2/14/2024,14,24,"10,295.74"
,2/15/2024,15,1,"9,924.25"
,2/15/2024,15,2,"9,473.93"
,2/15/2024,15,3,"9,200.28"
,2/15/2024,15,4,"9,041.85"
,2/15/2024,15,5,"8,933.62"
,2/15/2024,15,6,"8,940.53"
,2/15/2024,15,7,"9,172.55"
,2/15/2024,15,8,"9,330.82"
,2/15/2024,15,9,"9,722.66"
,2/15/2024,15,10,"10,239.94"
,2/15/2024,15,11,"10,735.50"
,2/15/2024,15,12,"10,846.24"
,2/15/2024,15,13,"10,936.39"
,2/15/2024,15,14,"11,137.41"
,2/15/2024,15,15,"11,373.35"
,2/15/2024,15,16,"11,491.55"
,2/15/2024,15,17,"11,498.72"
,2/15/2024,15,18,"11,335.96"
,2/15/2024,15,19,"11,054.80"
,2/15/2024,15,20,"10,948.66"
,2/15/2024,15,21,"10,965.19"
,2/15/2024,15,22,"11,169.82"
,2/15/2024,15,23,"10,847.31"
,2/15/2024,15,24,"10,480.71"
,2/16/2024,16,1,"9,957.86"
,2/16/2024,16,2,"9,512.42"
,2/16/2024,16,3,"9,225.15"
,2/16/2024,16,4,"9,075.57"
,2/16/2024,16,5,"9,032.61"
,2/16/2024,16,6,"9,071.14"
,2/16/2024,16,7,"9,323.55"
,2/16/2024,16,8,"9,574.47"
,2/16/2024,16,9,"9,894.87"
,2/16/2024,16,10,"10,430.55"
,2/16/2024,16,11,"10,808.59"
,2/16/2024,16,12,"10,926.63"
,2/16/2024,16,13,"10,917.31"
,2/16/2024,16,14,"11,120.03"
,2/16/2024,16,15,"11,088.54"
,2/16/2024,16,16,"11,066.36"
,2/16/2024,16,17,"10,957.69"
,2/16/2024,16,18,"10,740.59"
,2/16/2024,16,19,"10,511.15"
,2/16/2024,16,20,"10,575.42"
,2/16/2024,16,21,"10,682.45"
,2/16/2024,16,22,"10,806.86"
,2/16/2024,16,23,"10,548.33"
,2/16/2024,16,24,"10,179.64"
,2/17/2024,17,1,"9,859.23"
,2/17/2024,17,2,"9,405.28"
,2/17/2024,17,3,"9,075.62"
,2/17/2024,17,4,"8,898.81"
,2/17/2024,17,5,"8,817.85"
,2/17/2024,17,6,"8,760.71"
,2/17/2024,17,7,"8,846.02"
,2/17/2024,17,8,"8,868.24"
,2/17/2024,17,9,"9,121.05"
,2/17/2024,17,10,"9,473.71"
,2/17/2024,17,11,"9,739.18"
,2/17/2024,17,12,"9,976.32"
,2/17/2024,17,13,"10,086.20"
,2/17/2024,17,14,"10,244.01"
,2/17/2024,17,15,"10,257.26"
,2/17/2024,17,16,"10,211.67"
,2/17/2024,17,17,"10,134.81"
,2/17/2024,17,18,"10,063.62"
,2/17/2024,17,19,"10,123.80"
,2/17/2024,17,20,"10,097.79"
,2/17/2024,17,21,"10,266.13"
,2/17/2024,17,22,"10,593.56"
,2/17/2024,17,23,"10,298.99"
,2/17/2024,17,24,"10,013.52"
,2/18/2024,18,1,"9,529.95"
,2/18/2024,18,2,"9,176.66"
,2/18/2024,18,3,"8,841.33"
,2/18/2024,18,4,"8,656.37"
,2/18/2024,18,5,"8,553.68"
,2/18/2024,18,6,"8,515.38"
,2/18/2024,18,7,"8,476.34"
,2/18/2024,18,8,"8,068.06"
,2/18/2024,18,9,"8,394.47"
,2/18/2024,18,10,"8,791.63"
,2/18/2024,18,11,"9,135.64"
,2/18/2024,18,12,"9,407.00"
,2/18/2024,18,13,"9,665.51"
,2/18/2024,18,14,"9,839.82"
,2/18/2024,18,15,"9,923.75"
,2/18/2024,18,16,"9,933.00"
,2/18/2024,18,17,"9,972.02"
,2/18/2024,18,18,"9,946.91"
,2/18/2024,18,19,"10,016.70"
,2/18/2024,18,20,"10,001.67"
,2/18/2024,18,21,"10,265.29"
,2/18/2024,18,22,"10,530.41"
,2/18/2024,18,23,"10,379.47"
,2/18/2024,18,24,"10,028.42"
,2/19/2024,19,1,"9,609.22"
,2/19/2024,19,2,"9,268.80"
,2/19/2024,19,3,"9,013.83"
,2/19/2024,19,4,"8,854.42"
,2/19/2024,19,5,"8,827.66"
,2/19/2024,19,6,"8,850.93"
,2/19/2024,19,7,"9,132.99"
,2/19/2024,19,8,"9,446.10"
,2/19/2024,19,9,"9,906.39"
,2/19/2024,19,10,"10,551.33"
,2/19/2024,19,11,"10,861.45"
,2/19/2024,19,12,"11,085.09"
,2/19/2024,19,13,"11,186.54"
,2/19/2024,19,14,"11,288.74"
,2/19/2024,19,15,"11,508.76"
,2/19/2024,19,16,"11,506.35"
,2/19/2024,19,17,"11,474.56"
,2/19/2024,19,18,"11,261.46"
,2/19/2024,19,19,"11,032.75"
,2/19/2024,19,20,"10,912.62"
,2/19/2024,19,21,"11,098.03"
,2/19/2024,19,22,"11,340.60"
,2/19/2024,19,23,"11,007.54"
,2/19/2024,19,24,"10,509.26"
,2/20/2024,20,1,"9,986.91"
,2/20/2024,20,2,"9,541.65"
,2/20/2024,20,3,"9,296.11"
,2/20/2024,20,4,"9,122.72"
,2/20/2024,20,5,"9,055.80"
,2/20/2024,20,6,"9,136.64"
,2/20/2024,20,7,"9,389.74"
,2/20/2024,20,8,"9,637.27"
,2/20/2024,20,9,"10,119.08"
,2/20/2024,20,10,"10,590.93"
,2/20/2024,20,11,"10,958.41"
,2/20/2024,20,12,"11,146.66"
,2/20/2024,20,13,"11,245.76"
,2/20/2024,20,14,"11,391.08"
,2/20/2024,20,15,"11,501.42"
,2/20/2024,20,16,"11,541.37"
,2/20/2024,20,17,"11,403.81"
,2/20/2024,20,18,"11,054.85"
,2/20/2024,20,19,"10,868.06"
,2/20/2024,20,20,"10,781.70"
,2/20/2024,20,21,"10,846.98"
,2/20/2024,20,22,"11,194.17"
,2/20/2024,20,23,"10,911.45"
,2/20/2024,20,24,"10,496.20"
,2/21/2024,21,1,"9,903.49"
,2/21/2024,21,2,"9,414.42"
,2/21/2024,21,3,"9,126.92"
,2/21/2024,21,4,"8,974.99"
,2/21/2024,21,5,"8,895.11"
,2/21/2024,21,6,"8,982.22"
,2/21/2024,21,7,"9,249.59"
,2/21/2024,21,8,"9,366.46"
,2/21/2024,21,9,"9,816.98"
,2/21/2024,21,10,"10,320.60"
,2/21/2024,21,11,"10,474.12"
,2/21/2024,21,12,"10,677.03"
,2/21/2024,21,13,"10,742.79"
,2/21/2024,21,14,"10,913.71"
,2/21/2024,21,15,"11,124.57"
,2/21/2024,21,16,"11,162.84"
,2/21/2024,21,17,"11,122.68"
,2/21/2024,21,18,"10,943.58"
,2/21/2024,21,19,"10,681.96"
,2/21/2024,21,20,"10,545.84"
,2/21/2024,21,21,"10,688.70"
,2/21/2024,21,22,"10,883.63"
,2/21/2024,21,23,"10,568.72"
,2/21/2024,21,24,"10,169.42"
,2/22/2024,22,1,"9,669.98"
,2/22/2024,22,2,"9,199.43"
,2/22/2024,22,3,"8,916.26"
,2/22/2024,22,4,"8,729.09"
,2/22/2024,22,5,"8,703.35"
,2/22/2024,22,6,"8,751.85"
,2/22/2024,22,7,"9,030.58"
,2/22/2024,22,8,"9,288.52"
,2/22/2024,22,9,"9,579.68"
,2/22/2024,22,10,"10,300.67"
,2/22/2024,22,11,"10,651.06"
,2/22/2024,22,12,"10,635.41"
,2/22/2024,22,13,"10,740.09"
,2/22/2024,22,14,"10,780.12"
,2/22/2024,22,15,"10,843.31"
,2/22/2024,22,16,"10,749.33"
,2/22/2024,22,17,"10,561.63"
,2/22/2024,22,18,"10,345.55"
,2/22/2024,22,19,"10,109.06"
,2/22/2024,22,20,"10,172.65"
,2/22/2024,22,21,"10,376.53"
,2/22/2024,22,22,"10,544.51"
,2/22/2024,22,23,"10,382.36"
,2/22/2024,22,24,"9,998.32"
,2/23/2024,23,1,"9,482.06"
,2/23/2024,23,2,"9,031.03"
,2/23/2024,23,3,"8,743.16"
,2/23/2024,23,4,"8,717.79"
,2/23/2024,23,5,"8,672.19"
,2/23/2024,23,6,"8,677.38"
,2/23/2024,23,7,"8,893.82"
,2/23/2024,23,8,"9,188.24"
,2/23/2024,23,9,"9,600.05"
,2/23/2024,23,10,"10,041.45"
,2/23/2024,23,11,"10,340.23"
,2/23/2024,23,12,"10,495.12"
,2/23/2024,23,13,"10,584.62"
,2/23/2024,23,14,"10,711.70"
,2/23/2024,23,15,"10,848.25"
,2/23/2024,23,16,"10,881.01"
,2/23/2024,23,17,"10,771.04"
,2/23/2024,23,18,"10,563.32"
,2/23/2024,23,19,"10,438.47"
,2/23/2024,23,20,"10,405.38"
,2/23/2024,23,21,"10,663.10"
,2/23/2024,23,22,"10,832.73"
,2/23/2024,23,23,"10,585.64"
,2/23/2024,23,24,"10,202.49"
,2/24/2024,24,1,"9,784.63"
,2/24/2024,24,2,"9,381.53"
,2/24/2024,24,3,"9,153.84"
,2/24/2024,24,4,"8,991.34"
,2/24/2024,24,5,"8,881.21"
,2/24/2024,24,6,"8,856.26"
,2/24/2024,24,7,"8,914.99"
,2/24/2024,24,8,"8,890.45"
,2/24/2024,24,9,"9,029.53"
,2/24/2024,24,10,"9,444.06"
,2/24/2024,24,11,"9,745.14"
,2/24/2024,24,12,"9,929.57"
,2/24/2024,24,13,"10,005.62"
,2/24/2024,24,14,"10,107.05"
,2/24/2024,24,15,"10,177.68"
,2/24/2024,24,16,"10,129.35"
,2/24/2024,24,17,"10,094.75"
,2/24/2024,24,18,"9,995.02"
,2/24/2024,24,19,"9,946.44"
,2/24/2024,24,20,"9,848.70"
,2/24/2024,24,21,"10,130.48"
,2/24/2024,24,22,"10,203.00"
,2/24/2024,24,23,"9,953.60"
,2/24/2024,24,24,"9,654.31"
,2/25/2024,25,1,"9,262.56"
,2/25/2024,25,2,"8,869.32"
,2/25/2024,25,3,"8,556.20"
,2/25/2024,25,4,"8,377.77"
,2/25/2024,25,5,"8,268.46"
,2/25/2024,25,6,"8,317.38"
,2/25/2024,25,7,"8,330.27"
,2/25/2024,25,8,"8,275.65"
,2/25/2024,25,9,"8,335.26"
,2/25/2024,25,10,"8,682.73"
,2/25/2024,25,11,"8,991.29"
,2/25/2024,25,12,"9,327.78"
,2/25/2024,25,13,"9,469.31"
,2/25/2024,25,14,"9,667.26"
,2/25/2024,25,15,"9,799.54"
,2/25/2024,25,16,"9,686.20"
,2/25/2024,25,17,"9,564.73"
,2/25/2024,25,18,"9,521.20"
,2/25/2024,25,19,"9,601.85"
,2/25/2024,25,20,"9,814.50"
,2/25/2024,25,21,"10,042.34"
,2/25/2024,25,22,"10,286.88"
,2/25/2024,25,23,"10,043.55"
,2/25/2024,25,24,"9,739.73"
,2/26/2024,26,1,"9,376.27"
,2/26/2024,26,2,"9,001.59"
,2/26/2024,26,3,"8,798.16"
,2/26/2024,26,4,"8,647.71"
,2/26/2024,26,5,"8,619.95"
,2/26/2024,26,6,"8,640.79"
,2/26/2024,26,7,"9,003.08"
,2/26/2024,26,8,"9,373.30"
,2/26/2024,26,9,"9,746.11"
,2/26/2024,26,10,"10,299.08"
,2/26/2024,26,11,"10,685.12"
,2/26/2024,26,12,"10,917.47"
,2/26/2024,26,13,"11,125.64"
,2/26/2024,26,14,"11,371.51"
,2/26/2024,26,15,"11,559.17"
,2/26/2024,26,16,"11,573.03"
,2/26/2024,26,17,"11,545.52"
,2/26/2024,26,18,"11,362.33"
,2/26/2024,26,19,"11,021.87"
,2/26/2024,26,20,"10,913.87"
,2/26/2024,26,21,"11,008.61"
,2/26/2024,26,22,"11,154.61"
,2/26/2024,26,23,"10,905.76"
,2/26/2024,26,24,"10,510.81"
,2/27/2024,27,1,"9,861.82"
,2/27/2024,27,2,"9,403.15"
,2/27/2024,27,3,"9,108.51"
,2/27/2024,27,4,"8,873.60"
,2/27/2024,27,5,"8,800.45"
,2/27/2024,27,6,"8,937.40"
,2/27/2024,27,7,"9,129.38"
,2/27/2024,27,8,"9,475.70"
,2/27/2024,27,9,"9,772.15"
,2/27/2024,27,10,"10,301.11"
,2/27/2024,27,11,"10,659.90"
,2/27/2024,27,12,"11,022.79"
,2/27/2024,27,13,"11,101.94"
,2/27/2024,27,14,"11,429.97"
,2/27/2024,27,15,"11,526.06"
,2/27/2024,27,16,"11,488.12"
,2/27/2024,27,17,"11,527.00"
,2/27/2024,27,18,"11,188.59"
,2/27/2024,27,19,"10,855.81"
,2/27/2024,27,20,"10,805.48"
,2/27/2024,27,21,"10,944.15"
,2/27/2024,27,22,"11,000.79"
,2/27/2024,27,23,"10,658.86"
,2/27/2024,27,24,"10,254.04"
,2/28/2024,28,1,"9,799.43"
,2/28/2024,28,2,"9,443.00"
,2/28/2024,28,3,"9,128.44"
,2/28/2024,28,4,"8,834.99"
